Entity,Code,Year,Penn World Table 9.0 (Real GDP at chained PPPs in 2011US$) (US$ (PPP-adjusted; real 2011)),CO₂ emissions per capita (tonnes) (tonnes per year),Total population (Gapminder)
Nauru,NRU,1973,,12.0743,6862
Nauru,NRU,1974,,14.0928,6972
Nauru,NRU,1975,,14.7901,7070
Nauru,NRU,1976,,14.1662,7156
Nauru,NRU,1977,,15.7076,7235
Nauru,NRU,1978,,15.5608,7311
Nauru,NRU,1979,,15.3773,7393
Nauru,NRU,1980,,16.8086,7488
Nauru,NRU,1981,,16.5884,7597
Nauru,NRU,1982,,16.3315,7719
Nauru,NRU,1983,,16.0379,7855
Nauru,NRU,1984,,15.7443,8007
Nauru,NRU,1985,,15.414,8174
Nauru,NRU,1986,,19.1207,8356
Nauru,NRU,1987,,18.3133,8550
Nauru,NRU,1988,,17.9096,8752
Nauru,NRU,1989,,17.5059,8956
Nauru,NRU,1990,,13.7625,9157
Nauru,NRU,1991,,13.4689,9354
Nauru,NRU,1992,,12.5514,9544
Nauru,NRU,1993,,11.7073,9719
Nauru,NRU,1994,,11.2302,9863
Nauru,NRU,1995,,10.7898,9970
Nauru,NRU,1996,,10.0925,10033
Nauru,NRU,1997,,10.0925,10058
Nauru,NRU,1998,,9.7622,10056
Nauru,NRU,1999,,9.175,10046
Nauru,NRU,2000,,8.5511,10041
Nauru,NRU,2001,,7.9639,10046
Nauru,NRU,2002,,7.6336,10057
Nauru,NRU,2003,,6.7161,10075
Nauru,NRU,2004,,6.3858,10094
Nauru,NRU,2005,,6.0922,10114
Nauru,NRU,2006,,4.2572,10133
Nauru,NRU,2007,,4.2572,10154
Nauru,NRU,2008,,4.2939,10180
Nauru,NRU,2009,,4.0003,10212
Nauru,NRU,2010,,4.2939,10255
Nauru,NRU,2011,,3.9636,10308
Nauru,NRU,2012,,3.9636,10370
Nauru,NRU,2013,,4.2572,10437
Nauru,NRU,2014,,4.8444,
Nepal,NPL,1800,,,3881000
Nepal,NPL,1820,,,3881000
Nepal,NPL,1850,,,4352000
Nepal,NPL,1870,,,4698000
Nepal,NPL,1890,,,5192000
Nepal,NPL,1900,,,5283000
Nepal,NPL,1913,,,5639000
Nepal,NPL,1950,,0,8230991
Nepal,NPL,1951,,0,8372203
Nepal,NPL,1952,,0,8512546
Nepal,NPL,1953,,0,8653473
Nepal,NPL,1954,,0,8796252
Nepal,NPL,1955,,0,8941972
Nepal,NPL,1956,,0,9091534
Nepal,NPL,1957,,0,9245658
Nepal,NPL,1958,,0,9404902
Nepal,NPL,1959,,0,9569700
Nepal,NPL,1960,700.5750122,0,9740462
Nepal,NPL,1961,689.1193848,0,9917687
Nepal,NPL,1962,697.1195679,0,10102057
Nepal,NPL,1963,692.1862183,0,10294480
Nepal,NPL,1964,745.8562622,0,10495972
Nepal,NPL,1965,722.7753906,0,10707313
Nepal,NPL,1966,758.6912231,0,10928950
Nepal,NPL,1967,730.1282349,0.0367,11160972
Nepal,NPL,1968,717.8733521,0.0367,11403306
Nepal,NPL,1969,741.3684082,0.0367,11655685
Nepal,NPL,1970,767.5775757,0.0367,11917872
Nepal,NPL,1971,738.5846558,,12189968
Nepal,NPL,1972,746.9268799,0.0367,12472000
Nepal,NPL,1973,723.7240601,0.0367,12763547
Nepal,NPL,1974,754.5492554,0.0367,13064044
Nepal,NPL,1975,739.2566528,0.0367,13373069
Nepal,NPL,1976,753.5701294,0.0367,13690544
Nepal,NPL,1977,757.0211182,0.0367,14016547
Nepal,NPL,1978,771.880127,0.0367,14351017
Nepal,NPL,1979,793.927063,0.0367,14693930
Nepal,NPL,1980,721.4738159,0.0367,15045329
Nepal,NPL,1981,770.8626099,0.0367,15405456
Nepal,NPL,1982,808.0292358,0.0367,15774532
Nepal,NPL,1983,786.4362183,0.0367,16152598
Nepal,NPL,1984,831.7073364,0.0367,16539682
Nepal,NPL,1985,862.2559814,0.0367,16936006
Nepal,NPL,1986,884.8897705,0.0367,17341408
Nepal,NPL,1987,888.2484131,0.0367,17756510
Nepal,NPL,1988,940.0391846,0.0367,18183258
Nepal,NPL,1989,991.425415,0.0367,18624187
Nepal,NPL,1990,994.1079102,0.0367,19081064
Nepal,NPL,1991,1046.237427,0.0367,19554170
Nepal,NPL,1992,1044.279907,0.0734,20042806
Nepal,NPL,1993,1104.175171,0.0734,20546441
Nepal,NPL,1994,1221.765015,0.0734,21064150
Nepal,NPL,1995,1242.32373,0.1101,21594872
Nepal,NPL,1996,1319.094604,0.1101,22137784
Nepal,NPL,1997,1278.986816,0.1101,22691788
Nepal,NPL,1998,1260.39978,0.1101,23255046
Nepal,NPL,1999,1256.850098,0.1468,23825372
Nepal,NPL,2000,1269.905762,0.1101,24400606
Nepal,NPL,2001,1315.366089,0.1468,24980184
Nepal,NPL,2002,1264.77124,0.1101,25562573
Nepal,NPL,2003,1253.953003,0.1101,26143530
Nepal,NPL,2004,1275.812988,0.1101,26717875
Nepal,NPL,2005,1274.713135,0.1101,27281945
Nepal,NPL,2006,1323.680908,0.1101,27833665
Nepal,NPL,2007,1392.92041,0.1101,28373838
Nepal,NPL,2008,1508.528076,0.1468,28905358
Nepal,NPL,2009,1628.851807,0.1468,29432743
Nepal,NPL,2010,1816.095459,0.1835,29959364
Nepal,NPL,2011,1936.455078,0.2202,30485798
Nepal,NPL,2012,2033.247192,0.2202,31011137
Nepal,NPL,2013,2075.664063,0.2569,31535507
Nepal,NPL,2014,2173.358154,0.2936,
Netherlands,NLD,1700,,,1900000
Netherlands,NLD,1800,,,2254522
Netherlands,NLD,1820,,,2333000
Netherlands,NLD,1821,,,2365000
Netherlands,NLD,1822,,,2400000
Netherlands,NLD,1823,,,2435000
Netherlands,NLD,1824,,,2474000
Netherlands,NLD,1825,,,2514000
Netherlands,NLD,1826,,,2543000
Netherlands,NLD,1827,,,2561000
Netherlands,NLD,1828,,,2585000
Netherlands,NLD,1829,,,2610000
Netherlands,NLD,1830,,,2633000
Netherlands,NLD,1831,,,2653000
Netherlands,NLD,1832,,,2665000
Netherlands,NLD,1833,,,2683000
Netherlands,NLD,1834,,,2707000
Netherlands,NLD,1835,,,2732000
Netherlands,NLD,1836,,,2762000
Netherlands,NLD,1837,,,2791000
Netherlands,NLD,1838,,,2821000
Netherlands,NLD,1839,,,2853000
Netherlands,NLD,1840,,,2886000
Netherlands,NLD,1841,,,2921000
Netherlands,NLD,1842,,,2952000
Netherlands,NLD,1843,,,2981000
Netherlands,NLD,1844,,,3014000
Netherlands,NLD,1845,,,3047000
Netherlands,NLD,1846,,,3069000
Netherlands,NLD,1847,,,3071000
Netherlands,NLD,1848,,,3069000
Netherlands,NLD,1849,,,3076000
Netherlands,NLD,1850,,,3098000
Netherlands,NLD,1851,,,3133000
Netherlands,NLD,1852,,,3167000
Netherlands,NLD,1853,,,3194000
Netherlands,NLD,1854,,,3218000
Netherlands,NLD,1855,,,3235000
Netherlands,NLD,1856,,,3253000
Netherlands,NLD,1857,,,3277000
Netherlands,NLD,1858,,,3294000
Netherlands,NLD,1859,,,3304000
Netherlands,NLD,1860,,,3318000
Netherlands,NLD,1861,,,3340000
Netherlands,NLD,1862,,,3366000
Netherlands,NLD,1863,,,3397000
Netherlands,NLD,1864,,,3431000
Netherlands,NLD,1865,,,3460000
Netherlands,NLD,1866,,,3484000
Netherlands,NLD,1867,,,3510000
Netherlands,NLD,1868,,,3543000
Netherlands,NLD,1869,,,3575000
Netherlands,NLD,1870,,,3610000
Netherlands,NLD,1871,,,3636000
Netherlands,NLD,1872,,,3662000
Netherlands,NLD,1873,,,3670000
Netherlands,NLD,1874,,,3745000
Netherlands,NLD,1875,,,3788000
Netherlands,NLD,1876,,,3832000
Netherlands,NLD,1877,,,3883000
Netherlands,NLD,1878,,,3834000
Netherlands,NLD,1879,,,3986000
Netherlands,NLD,1880,,,4043000
Netherlands,NLD,1881,,,4079000
Netherlands,NLD,1882,,,4130000
Netherlands,NLD,1883,,,4180000
Netherlands,NLD,1884,,,4226000
Netherlands,NLD,1885,,,4276000
Netherlands,NLD,1886,,,4326000
Netherlands,NLD,1887,,,4378000
Netherlands,NLD,1888,,,4432000
Netherlands,NLD,1889,,,4485000
Netherlands,NLD,1890,,,4535000
Netherlands,NLD,1891,,,4585000
Netherlands,NLD,1892,,,4632000
Netherlands,NLD,1893,,,4684000
Netherlands,NLD,1894,,,4743000
Netherlands,NLD,1895,,,4803000
Netherlands,NLD,1896,,,4866000
Netherlands,NLD,1897,,,4935000
Netherlands,NLD,1898,,,5003000
Netherlands,NLD,1899,,,5070000
Netherlands,NLD,1900,,,5142000
Netherlands,NLD,1901,,,5221000
Netherlands,NLD,1902,,,5305000
Netherlands,NLD,1903,,,5389000
Netherlands,NLD,1904,,,5470000
Netherlands,NLD,1905,,,5551000
Netherlands,NLD,1906,,,5632000
Netherlands,NLD,1907,,,5710000
Netherlands,NLD,1908,,,5786000
Netherlands,NLD,1909,,,5862000
Netherlands,NLD,1910,,,5922000
Netherlands,NLD,1911,,,5984000
Netherlands,NLD,1912,,,6068000
Netherlands,NLD,1913,,,6164000
Netherlands,NLD,1914,,,6277000
Netherlands,NLD,1915,,,6395000
Netherlands,NLD,1916,,,6516000
Netherlands,NLD,1917,,,6654000
Netherlands,NLD,1918,,,6752000
Netherlands,NLD,1919,,,6805000
Netherlands,NLD,1920,,,6848000
Netherlands,NLD,1921,,,6921000
Netherlands,NLD,1922,,,7032000
Netherlands,NLD,1923,,,7150000
Netherlands,NLD,1924,,,7264000
Netherlands,NLD,1925,,,7366000
Netherlands,NLD,1926,,,7471000
Netherlands,NLD,1927,,,7576000
Netherlands,NLD,1928,,,7679000
Netherlands,NLD,1929,,,7782000
Netherlands,NLD,1930,,,7884000
Netherlands,NLD,1931,,,7999000
Netherlands,NLD,1932,,,8123000
Netherlands,NLD,1933,,,8237000
Netherlands,NLD,1934,,,8341000
Netherlands,NLD,1935,,,8434000
Netherlands,NLD,1936,,,8516000
Netherlands,NLD,1937,,,8599000
Netherlands,NLD,1938,,,8685000
Netherlands,NLD,1939,,,8782000
Netherlands,NLD,1940,,,8879000
Netherlands,NLD,1941,,,8966000
Netherlands,NLD,1942,,,9042000
Netherlands,NLD,1943,,,9103000
Netherlands,NLD,1944,,,9175000
Netherlands,NLD,1945,,,9262000
Netherlands,NLD,1946,,,9424000
Netherlands,NLD,1947,,,9630000
Netherlands,NLD,1948,,,9800000
Netherlands,NLD,1949,,,9956000
Netherlands,NLD,1950,7633.788086,5.138,10027047
Netherlands,NLD,1951,7751.644043,5.4316,10148830
Netherlands,NLD,1952,8427.601563,5.3215,10275906
Netherlands,NLD,1953,9018.901367,5.3215,10407381
Netherlands,NLD,1954,9209.095703,5.5417,10542570
Netherlands,NLD,1955,10059.76367,5.7252,10680990
Netherlands,NLD,1956,10342.58496,6.0188,10822380
Netherlands,NLD,1957,10433.24316,5.872,10966682
Netherlands,NLD,1958,10465.55078,6.0188,11114008
Netherlands,NLD,1959,10901.00781,5.9821,11264566
Netherlands,NLD,1960,11451.20703,6.4592,11418460
Netherlands,NLD,1961,11692.21191,6.5693,11575478
Netherlands,NLD,1962,12179.20703,7.1198,11734901
Netherlands,NLD,1963,12553.06836,7.6703,11895425
Netherlands,NLD,1964,13345.89258,8.0373,12055386
Netherlands,NLD,1965,14178.94922,8.2208,12213435
Netherlands,NLD,1966,14535.3418,8.4043,12368832
Netherlands,NLD,1967,15293.41309,8.5511,12521308
Netherlands,NLD,1968,16425.14063,8.9548,12670558
Netherlands,NLD,1969,17040.37695,9.0649,12816446
Netherlands,NLD,1970,17829.12109,10.9733,12958757
Netherlands,NLD,1971,18564.32031,10.7531,13097251
Netherlands,NLD,1972,19202.57617,11.9275,13231426
Netherlands,NLD,1973,20350.29883,12.4046,13360546
Netherlands,NLD,1974,21569.47266,11.8908,13483746
Netherlands,NLD,1975,21179.81836,11.2669,13600423
Netherlands,NLD,1976,22051.5918,12.3679,13710713
Netherlands,NLD,1977,22309.16602,11.8908,13814863
Netherlands,NLD,1978,22878.73828,12.2578,13912617
Netherlands,NLD,1979,23110.57227,13.4322,14003707
Netherlands,NLD,1980,23666.6875,12.6248,14088274
Netherlands,NLD,1981,22951.74219,11.6706,14166213
Netherlands,NLD,1982,22246.20508,9.4319,14238594
Netherlands,NLD,1983,22126.92188,9.6888,14308217
Netherlands,NLD,1984,22567.91406,10.0925,14378740
Netherlands,NLD,1985,22532.54688,10.2393,14452941
Netherlands,NLD,1986,23170.30664,9.9824,14531566
Netherlands,NLD,1987,23158.79102,10.4595,14614382
Netherlands,NLD,1988,24050.22266,10.0191,14701901
Netherlands,NLD,1989,25220.18945,11.0467,14794378
Netherlands,NLD,1990,26334.17383,10.643,14891719
Netherlands,NLD,1991,27051.27344,11.01,14994691
Netherlands,NLD,1992,27448.58789,10.7531,15102709
Netherlands,NLD,1993,27693.30859,10.8265,15212612
Netherlands,NLD,1994,28632.49805,10.7898,15320112
Netherlands,NLD,1995,29699.5918,11.5972,15422165
Netherlands,NLD,1996,30930.79688,12.0009,15517122
Netherlands,NLD,1997,33312.87891,11.4504,15605817
Netherlands,NLD,1998,35861.04688,11.377,15690705
Netherlands,NLD,1999,37977.54688,11.01,15775532
Netherlands,NLD,2000,40395.12891,10.9366,15862825
Netherlands,NLD,2001,40890.54297,11.0834,15953446
Netherlands,NLD,2002,41053.10156,11.3403,16045935
Netherlands,NLD,2003,39159.12109,11.3036,16137709
Netherlands,NLD,2004,39896.80078,11.4137,16225091
Netherlands,NLD,2005,40451.03516,11.1568,16305457
Netherlands,NLD,2006,42651.95313,10.9733,16377959
Netherlands,NLD,2007,45493.01563,10.7531,16443483
Netherlands,NLD,2008,47064.91797,10.7164,16503263
Netherlands,NLD,2009,45094.56641,10.4228,16559268
Netherlands,NLD,2010,45009.44531,11.01,16612988
Netherlands,NLD,2011,46090.32031,10.4595,16664746
Netherlands,NLD,2012,46230.05469,10.1659,16714228
Netherlands,NLD,2013,47092.46875,10.3127,16761552
Netherlands,NLD,2014,47239.51563,9.909,
New Caledonia,NCL,1800,,,29432
New Caledonia,NCL,1820,,,29432
New Caledonia,NCL,1950,,3.4131,64824
New Caledonia,NCL,1951,,4.404,64289
New Caledonia,NCL,1952,,7.3033,64453
New Caledonia,NCL,1953,,6.1656,65162
New Caledonia,NCL,1954,,7.8538,66293
New Caledonia,NCL,1955,,10.3494,67745
New Caledonia,NCL,1956,,16.8086,69442
New Caledonia,NCL,1957,,14.9736,71337
New Caledonia,NCL,1958,,10.0925,73400
New Caledonia,NCL,1959,,7.7804,75624
New Caledonia,NCL,1960,,11.0834,78005
New Caledonia,NCL,1961,,11.01,80531
New Caledonia,NCL,1962,,6.7895,83171
New Caledonia,NCL,1963,,7.2299,85867
New Caledonia,NCL,1964,,12.4413,88549
New Caledonia,NCL,1965,,13.5056,91182
New Caledonia,NCL,1966,,16.148,93684
New Caledonia,NCL,1967,,15.3406,96089
New Caledonia,NCL,1968,,18.6803,98617
New Caledonia,NCL,1969,,15.3406,101567
New Caledonia,NCL,1970,,22.7907,105134
New Caledonia,NCL,1971,,22.1301,109421
New Caledonia,NCL,1972,,14.9369,114294
New Caledonia,NCL,1973,,21.7631,119408
New Caledonia,NCL,1974,,22.4237,124283
New Caledonia,NCL,1975,,19.6712,128571
New Caledonia,NCL,1976,,18.0931,132158
New Caledonia,NCL,1977,,15.8544,135149
New Caledonia,NCL,1978,,11.2302,137700
New Caledonia,NCL,1979,,11.744,140061
New Caledonia,NCL,1980,,14.0561,142424
New Caledonia,NCL,1981,,9.6521,144832
New Caledonia,NCL,1982,,8.5878,147247
New Caledonia,NCL,1983,,7.7437,149695
New Caledonia,NCL,1984,,7.9272,152190
New Caledonia,NCL,1985,,9.3952,154749
New Caledonia,NCL,1986,,8.9181,157383
New Caledonia,NCL,1987,,9.1383,160123
New Caledonia,NCL,1988,,9.2484,163039
New Caledonia,NCL,1989,,9.909,166211
New Caledonia,NCL,1990,,9.3218,169689
New Caledonia,NCL,1991,,10.2026,173502
New Caledonia,NCL,1992,,8.9181,177618
New Caledonia,NCL,1993,,10.1292,181946
New Caledonia,NCL,1994,,10.643,186358
New Caledonia,NCL,1995,,10.8999,190756
New Caledonia,NCL,1996,,11.2669,195116
New Caledonia,NCL,1997,,9.175,199443
New Caledonia,NCL,1998,,8.8814,203708
New Caledonia,NCL,1999,,9.909,207888
New Caledonia,NCL,2000,,10.5329,211965
New Caledonia,NCL,2001,,8.7346,215914
New Caledonia,NCL,2002,,10.9366,219741
New Caledonia,NCL,2003,,12.2578,223496
New Caledonia,NCL,2004,,11.1201,227258
New Caledonia,NCL,2005,,12.2211,231080
New Caledonia,NCL,2006,,11.5972,234976
New Caledonia,NCL,2007,,12.478,238926
New Caledonia,NCL,2008,,12.0009,242911
New Caledonia,NCL,2009,,12.2578,246900
New Caledonia,NCL,2010,,14.3864,250870
New Caledonia,NCL,2011,,14.6066,254816
New Caledonia,NCL,2012,,14.3497,258735
New Caledonia,NCL,2013,,16.5517,262605
New Caledonia,NCL,2014,,16.515,
New Zealand,NZL,1700,,,100000
New Zealand,NZL,1800,,,100000
New Zealand,NZL,1820,,,100000
New Zealand,NZL,1830,,,100000
New Zealand,NZL,1840,,,70000
New Zealand,NZL,1850,,,90000
New Zealand,NZL,1860,,,132000
New Zealand,NZL,1870,,,291000
New Zealand,NZL,1871,,,306000
New Zealand,NZL,1872,,,320000
New Zealand,NZL,1873,,,335000
New Zealand,NZL,1874,,,367000
New Zealand,NZL,1875,,,406000
New Zealand,NZL,1876,,,434000
New Zealand,NZL,1877,,,450000
New Zealand,NZL,1878,,,467000
New Zealand,NZL,1879,,,494000
New Zealand,NZL,1880,,,520000
New Zealand,NZL,1881,,,539000
New Zealand,NZL,1882,,,555000
New Zealand,NZL,1883,,,574000
New Zealand,NZL,1884,,,598000
New Zealand,NZL,1885,,,614000
New Zealand,NZL,1886,,,626000
New Zealand,NZL,1887,,,640000
New Zealand,NZL,1888,,,649000
New Zealand,NZL,1889,,,656000
New Zealand,NZL,1890,,,665000
New Zealand,NZL,1891,,,674000
New Zealand,NZL,1892,,,686000
New Zealand,NZL,1893,,,705000
New Zealand,NZL,1894,,,722000
New Zealand,NZL,1895,,,735000
New Zealand,NZL,1896,,,748000
New Zealand,NZL,1897,,,764000
New Zealand,NZL,1898,,,779000
New Zealand,NZL,1899,,,794000
New Zealand,NZL,1900,,,807000
New Zealand,NZL,1901,,,824000
New Zealand,NZL,1902,,,844000
New Zealand,NZL,1903,,,867000
New Zealand,NZL,1904,,,893000
New Zealand,NZL,1905,,,919000
New Zealand,NZL,1906,,,946000
New Zealand,NZL,1907,,,969000
New Zealand,NZL,1908,,,996000
New Zealand,NZL,1909,,,1024000
New Zealand,NZL,1910,,,1045000
New Zealand,NZL,1911,,,1067000
New Zealand,NZL,1912,,,1092000
New Zealand,NZL,1913,,,1122000
New Zealand,NZL,1914,,,1143000
New Zealand,NZL,1915,,,1152000
New Zealand,NZL,1916,,,1155000
New Zealand,NZL,1917,,,1152000
New Zealand,NZL,1918,,,1156000
New Zealand,NZL,1919,,,1195000
New Zealand,NZL,1920,,,1241000
New Zealand,NZL,1921,,,1275000
New Zealand,NZL,1922,,,1304000
New Zealand,NZL,1923,,,1326000
New Zealand,NZL,1924,,,1350000
New Zealand,NZL,1925,,,1382000
New Zealand,NZL,1926,,,1412000
New Zealand,NZL,1927,,,1437000
New Zealand,NZL,1928,,,1454000
New Zealand,NZL,1929,,,1471000
New Zealand,NZL,1930,,,1493000
New Zealand,NZL,1931,,,1514000
New Zealand,NZL,1932,,,1527000
New Zealand,NZL,1933,,,1540000
New Zealand,NZL,1934,,,1552000
New Zealand,NZL,1935,,,1562000
New Zealand,NZL,1936,,,1573000
New Zealand,NZL,1937,,,1587000
New Zealand,NZL,1938,,,1604000
New Zealand,NZL,1939,,,1627000
New Zealand,NZL,1940,,,1636000
New Zealand,NZL,1941,,,1629000
New Zealand,NZL,1942,,,1639000
New Zealand,NZL,1943,,,1633000
New Zealand,NZL,1944,,,1654000
New Zealand,NZL,1945,,,1688000
New Zealand,NZL,1946,,,1759000
New Zealand,NZL,1947,,,1797000
New Zealand,NZL,1948,,,1833000
New Zealand,NZL,1949,,,1871000
New Zealand,NZL,1950,12401.61133,4.5141,1908001
New Zealand,NZL,1951,11350.7793,4.1838,1947802
New Zealand,NZL,1952,10784.625,4.6976,1992618
New Zealand,NZL,1953,11177.94043,4.1838,2040015
New Zealand,NZL,1954,12052.49512,4.3673,2088196
New Zealand,NZL,1955,12273.56836,4.404,2136002
New Zealand,NZL,1956,12175.99023,4.4407,2182946
New Zealand,NZL,1957,12314.45215,4.6242,2229178
New Zealand,NZL,1958,12015.64648,4.4774,2275394
New Zealand,NZL,1959,12748.72461,4.4407,2322671
New Zealand,NZL,1960,13892.02344,4.8811,2372000
New Zealand,NZL,1961,14291.00684,4.8444,2423770
New Zealand,NZL,1962,14460.24316,4.5141,2477327
New Zealand,NZL,1963,15373.87891,4.8444,2530790
New Zealand,NZL,1964,15877.56738,5.0646,2581577
New Zealand,NZL,1965,16476.11133,5.2114,2628004
New Zealand,NZL,1966,17175.70898,5.2481,2668595
New Zealand,NZL,1967,15794.27539,5.0646,2704213
New Zealand,NZL,1968,15458.87109,4.9178,2738299
New Zealand,NZL,1969,16968.94531,5.138,2775713
New Zealand,NZL,1970,16161.94629,5.0279,2819597
New Zealand,NZL,1971,16590.61328,5.2481,2871885
New Zealand,NZL,1972,17698.7168,5.5417,2930577
New Zealand,NZL,1973,19038.50391,6.0922,2990130
New Zealand,NZL,1974,18324.68555,6.1656,3042757
New Zealand,NZL,1975,17060.20117,5.9454,3083108
New Zealand,NZL,1976,17486.33984,6.2023,3109010
New Zealand,NZL,1977,16893.82227,6.4959,3122855
New Zealand,NZL,1978,16979.79883,5.7619,3129440
New Zealand,NZL,1979,16893.9707,5.2481,3135831
New Zealand,NZL,1980,16653.08594,5.5417,3147183
New Zealand,NZL,1981,17206.05078,5.2114,3165407
New Zealand,NZL,1982,17308.50195,5.7252,3189133
New Zealand,NZL,1983,18090.94141,5.5784,3216318
New Zealand,NZL,1984,18704.90039,5.9454,3243586
New Zealand,NZL,1985,18643.08008,6.6794,3268709
New Zealand,NZL,1986,19505.67773,6.973,3290651
New Zealand,NZL,1987,20112.625,7.3033,3310922
New Zealand,NZL,1988,20876,7.6336,3332798
New Zealand,NZL,1989,21256.23242,7.5602,3360829
New Zealand,NZL,1990,21018.23633,6.9363,3397983
New Zealand,NZL,1991,20459.07617,7.0097,3446005
New Zealand,NZL,1992,20670.30273,7.1565,3503125
New Zealand,NZL,1993,22099.19531,7.4868,3564531
New Zealand,NZL,1994,23323.14648,7.3767,3623421
New Zealand,NZL,1995,24341.15625,7.3767,3675060
New Zealand,NZL,1996,24955.6543,7.707,3717342
New Zealand,NZL,1997,25695.74609,8.2575,3752131
New Zealand,NZL,1998,25867.3418,7.9272,3783470
New Zealand,NZL,1999,27234.34766,8.5511,3817367
New Zealand,NZL,2000,27347.78711,8.5511,3858032
New Zealand,NZL,2001,27977.73633,8.808,3906830
New Zealand,NZL,2002,28482.67969,8.4043,3961978
New Zealand,NZL,2003,29063.76367,8.4777,4020769
New Zealand,NZL,2004,29184.44727,8.4777,4079130
New Zealand,NZL,2005,28937.41797,8.2575,4134117
New Zealand,NZL,2006,29328.75391,8.0006,4184903
New Zealand,NZL,2007,31064.55859,7.9639,4232461
New Zealand,NZL,2008,30203.47461,8.0006,4277809
New Zealand,NZL,2009,30380.07031,7.4868,4322628
New Zealand,NZL,2010,31272.66016,7.2666,4368136
New Zealand,NZL,2011,32141.83203,7.1565,4414509
New Zealand,NZL,2012,32397.10742,7.707,4461257
New Zealand,NZL,2013,33996.20313,7.4868,4508166
New Zealand,NZL,2014,34734.65234,7.707,
Nicaragua,NIC,1800,,,219387
Nicaragua,NIC,1820,,,219387
Nicaragua,NIC,1850,,,353850
Nicaragua,NIC,1870,,,397492
Nicaragua,NIC,1900,,,563801
Nicaragua,NIC,1901,,,572058
Nicaragua,NIC,1902,,,580314
Nicaragua,NIC,1903,,,588571
Nicaragua,NIC,1904,,,598007
Nicaragua,NIC,1905,,,606264
Nicaragua,NIC,1906,,,615700
Nicaragua,NIC,1907,,,623956
Nicaragua,NIC,1908,,,633392
Nicaragua,NIC,1909,,,642828
Nicaragua,NIC,1910,,,652264
Nicaragua,NIC,1911,,,661700
Nicaragua,NIC,1912,,,672316
Nicaragua,NIC,1913,,,681752
Nicaragua,NIC,1914,,,684111
Nicaragua,NIC,1915,,,701803
Nicaragua,NIC,1916,,,712419
Nicaragua,NIC,1917,,,723034
Nicaragua,NIC,1918,,,733650
Nicaragua,NIC,1919,,,744265
Nicaragua,NIC,1920,,,754881
Nicaragua,NIC,1921,,,754881
Nicaragua,NIC,1922,,,766676
Nicaragua,NIC,1923,,,766676
Nicaragua,NIC,1924,,,778471
Nicaragua,NIC,1925,,,778471
Nicaragua,NIC,1926,,,790266
Nicaragua,NIC,1927,,,790266
Nicaragua,NIC,1928,,,790266
Nicaragua,NIC,1929,,,802061
Nicaragua,NIC,1930,,,802061
Nicaragua,NIC,1931,,,813856
Nicaragua,NIC,1932,,,813856
Nicaragua,NIC,1933,,,825651
Nicaragua,NIC,1934,,,837446
Nicaragua,NIC,1935,,,861036
Nicaragua,NIC,1936,,,884626
Nicaragua,NIC,1937,,,908216
Nicaragua,NIC,1938,,,920011
Nicaragua,NIC,1939,,,955396
Nicaragua,NIC,1940,,,978986
Nicaragua,NIC,1941,,,990781
Nicaragua,NIC,1942,,,1014371
Nicaragua,NIC,1943,,,1037961
Nicaragua,NIC,1944,,,1061551
Nicaragua,NIC,1945,,,1085141
Nicaragua,NIC,1946,,,1120526
Nicaragua,NIC,1947,,,1155911
Nicaragua,NIC,1948,,,1179501
Nicaragua,NIC,1949,,,1214886
Nicaragua,NIC,1950,3403.71167,0.1468,1294993
Nicaragua,NIC,1951,3745.032959,0.1468,1331280
Nicaragua,NIC,1952,4127.009277,0.1835,1370643
Nicaragua,NIC,1953,4258.065918,0.1835,1413030
Nicaragua,NIC,1954,4379.63916,0.2202,1458307
Nicaragua,NIC,1955,4649.552246,0.2569,1506256
Nicaragua,NIC,1956,4491.730957,0.2569,1556566
Nicaragua,NIC,1957,4763.416016,0.2569,1608844
Nicaragua,NIC,1958,4672.914551,0.367,1662633
Nicaragua,NIC,1959,4776.911133,0.2936,1717451
Nicaragua,NIC,1960,4476.472656,0.2936,1772895
Nicaragua,NIC,1961,4677.516602,0.2936,1828750
Nicaragua,NIC,1962,5104.44873,0.367,1885094
Nicaragua,NIC,1963,5405.05127,0.4404,1942338
Nicaragua,NIC,1964,5877.646484,0.4771,2001105
Nicaragua,NIC,1965,6425.692383,0.367,2061878
Nicaragua,NIC,1966,6179.495605,0.4404,2124754
Nicaragua,NIC,1967,6397.989746,0.4771,2189679
Nicaragua,NIC,1968,6422.164551,0.5505,2256800
Nicaragua,NIC,1969,6520.139648,0.5505,2326261
Nicaragua,NIC,1970,6462.420898,0.5872,2398160
Nicaragua,NIC,1971,6506.136719,0.6239,2472476
Nicaragua,NIC,1972,6439.352539,0.6239,2549185
Nicaragua,NIC,1973,6717.610352,0.6973,2628337
Nicaragua,NIC,1974,7330.622559,0.734,2709983
Nicaragua,NIC,1975,6527.419434,0.6973,2794083
Nicaragua,NIC,1976,7256.177734,0.7707,2880571
Nicaragua,NIC,1977,7999.414551,0.9542,2969183
Nicaragua,NIC,1978,6658.200195,0.8441,3059408
Nicaragua,NIC,1979,4170.925293,0.5505,3150596
Nicaragua,NIC,1980,4932.010254,0.6239,3242190
Nicaragua,NIC,1981,4877.987793,0.6606,3334287
Nicaragua,NIC,1982,4616.375,0.6239,3426782
